eventType,eventTimestamp,orderID,instrumentID,side,quantity,price,trader,leavesQuantity,assetClass,timeSinceLastUpdate,within15Secs,alert
new,2015.04.20D15:01:27.323012127,HOR_NSM__oid1904027,FB.OQ,B,1,220.81,NSM_trader72,1,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:01:27.427168069,HOR_NSM__oid1904092,FB.OQ,B,1,220.8,NSM_trader73,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:01:28.323012127,HOR_NSM__oid1904027,FB.OQ,B,1,220.81,NSM_trader72,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:01:28.407207688,HOR_NSM__oid1904355,FB.OQ,S,3,220.84,NSM_trader74,3,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:01:28.427168069,HOR_NSM__oid1904092,FB.OQ,B,1,220.8,NSM_trader73,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:01:29.407207688,HOR_NSM__oid1904355,FB.OQ,S,3,220.84,NSM_trader74,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:01:30.075139316,HOR_NSM__oid1904603,FB.OQ,S,2,220.84,NSM_demoTrader,2,EQUITY_EXCHANGE,0D00:00:11.128739369,TRUE,
new,2015.04.20D15:01:30.484215891,HOR_NSM__oid1904682,FB.OQ,B,1,220.8,NSM_trader76,1,EQUITY_EXCHANGE,,FALSE,
replaced,2015.04.20D15:01:31.075139316,HOR_NSM__oid1904603,FB.OQ,S,7,220.84,NSM_demoTrader,7,EQUITY_EXCHANGE,0D00:00:01.000000000,TRUE,
filled,2015.04.20D15:01:31.484215891,HOR_NSM__oid1904682,FB.OQ,B,1,220.8,NSM_trader76,0,EQUITY_EXCHANGE,,FALSE,
replaced,2015.04.20D15:01:32.075139316,HOR_NSM__oid1904603,FB.OQ,S,12,220.84,NSM_demoTrader,12,EQUITY_EXCHANGE,0D00:00:01.000000000,TRUE,
filled,2015.04.20D15:01:33.075139316,HOR_NSM__oid1904603,FB.OQ,S,12,220.84,NSM_demoTrader,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:01:33.603553471,HOR_NSM__oid1905252,FB.OQ,B,2,220.77,NSM_trader77,2,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:01:34.603553471,HOR_NSM__oid1905252,FB.OQ,B,2,220.77,NSM_trader77,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:01:35.646403995,HOR_NSM__oid1905361,FB.OQ,B,2,220.77,NSM_trader78,2,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:01:36.150429157,HOR_NSM__oid1905423,FB.OQ,B,1,220.81,NSM_trader79,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:01:36.646403995,HOR_NSM__oid1905361,FB.OQ,B,2,220.77,NSM_trader78,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:01:37.150429157,HOR_NSM__oid1905423,FB.OQ,B,1,220.81,NSM_trader79,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:01:38.018896223,HOR_NSM__oid1906046,FB.OQ,S,1,220.85,NSM_trader80,1,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:01:38.142903877,HOR_NSM__oid1906111,FB.OQ,S,1,220.88,NSM_trader81,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:01:39.018896223,HOR_NSM__oid1906046,FB.OQ,S,1,220.85,NSM_trader80,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:01:39.142903877,HOR_NSM__oid1906111,FB.OQ,S,1,220.88,NSM_trader81,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:01:39.802748787,HOR_NSM__oid1906282,FB.OQ,B,1,220.8,NSM_trader82,1,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:01:40.411036211,HOR_NSM__oid1906457,FB.OQ,B,2,220.83,NSM_trader83,2,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:01:40.802748787,HOR_NSM__oid1906282,FB.OQ,B,1,220.8,NSM_trader82,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:01:40.807065296,HOR_NSM__oid1906568,FB.OQ,S,1,220.88,NSM_trader84,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:01:41.411036211,HOR_NSM__oid1906457,FB.OQ,B,2,220.83,NSM_trader83,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:01:41.454802705,HOR_NSM__oid1906649,FB.OQ,B,2,220.82,NSM_trader85,2,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:01:41.807065296,HOR_NSM__oid1906568,FB.OQ,S,1,220.88,NSM_trader84,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:01:42.454802705,HOR_NSM__oid1906649,FB.OQ,B,2,220.82,NSM_trader85,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:01:42.851195671,HOR_NSM__oid1906865,FB.OQ,S,1,220.88,NSM_trader86,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:01:43.851195671,HOR_NSM__oid1906865,FB.OQ,S,1,220.88,NSM_trader86,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:01:47.403152171,HOR_NSM__oid1907580,FB.OQ,S,4,220.9,NSM_trader87,4,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:01:47.419488909,HOR_NSM__oid1907595,FB.OQ,S,3,220.9,NSM_trader88,3,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:01:47.903525813,HOR_NSM__oid1907657,FB.OQ,B,2,220.89,NSM_trader89,2,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:01:48.215466356,HOR_NSM__oid1907707,FB.OQ,B,1,220.9,NSM_trader90,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:01:48.403152171,HOR_NSM__oid1907580,FB.OQ,S,4,220.9,NSM_trader87,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:01:48.419488909,HOR_NSM__oid1907595,FB.OQ,S,3,220.9,NSM_trader88,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:01:48.479561298,HOR_NSM__oid1907743,FB.OQ,S,3,220.95,NSM_trader91,3,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:01:48.791579626,HOR_NSM__oid1907799,FB.OQ,B,1,220.91,NSM_trader92,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:01:48.903525813,HOR_NSM__oid1907657,FB.OQ,B,2,220.89,NSM_trader89,0,EQUITY_EXCHANGE,,FALSE,
replaced,2015.04.20D15:01:49.215466356,HOR_NSM__oid1907707,FB.OQ,B,6,220.9,NSM_trader90,6,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:01:49.479561298,HOR_NSM__oid1907743,FB.OQ,S,3,220.95,NSM_trader91,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:01:49.655634382,HOR_NSM__oid1907889,FB.OQ,S,3,220.95,NSM_trader93,3,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:01:49.791579626,HOR_NSM__oid1907799,FB.OQ,B,1,220.91,NSM_trader92,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:01:50.215466356,HOR_NSM__oid1907707,FB.OQ,B,6,220.9,NSM_trader90,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:01:50.655634382,HOR_NSM__oid1907889,FB.OQ,S,3,220.95,NSM_trader93,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:01:52.958803412,HOR_NSM__oid1908305,FB.OQ,B,2,220.89,NSM_demoTrader,2,EQUITY_EXCHANGE,0D00:00:20.883664096,FALSE,
new,2015.04.20D15:01:53.702531239,HOR_NSM__oid1908409,FB.OQ,B,2,220.84,NSM_trader95,2,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:01:53.958803412,HOR_NSM__oid1908305,FB.OQ,B,2,220.89,NSM_demoTrader,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:01:54.702531239,HOR_NSM__oid1908409,FB.OQ,B,2,220.84,NSM_trader95,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:01:54.722363714,HOR_NSM__oid1908468,FB.OQ,S,1,220.92,NSM_trader96,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:01:55.722363714,HOR_NSM__oid1908468,FB.OQ,S,1,220.92,NSM_trader96,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:01:58.431152584,HOR_NSM__oid1909106,FB.OQ,B,1,220.8,NSM_trader97,1,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:01:59.123214506,HOR_NSM__oid1909180,FB.OQ,B,7,220.75,NSM_trader98,7,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:01:59.431152584,HOR_NSM__oid1909106,FB.OQ,B,1,220.8,NSM_trader97,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:02:00.123214506,HOR_NSM__oid1909180,FB.OQ,B,7,220.75,NSM_trader98,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:02:01.131329032,HOR_NSM__oid1909450,FB.OQ,S,4,220.85,NSM_trader99,4,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:02:01.839379909,HOR_NSM__oid1909504,FB.OQ,B,1,220.81,NSM_demoTrader,1,EQUITY_EXCHANGE,0D00:00:08.880576497,TRUE,
filled,2015.04.20D15:02:02.131329032,HOR_NSM__oid1909450,FB.OQ,S,4,220.85,NSM_trader99,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:02:02.162951740,HOR_NSM__oid1909572,FB.OQ,S,3,220.85,NSM_trader101,3,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:02:02.839379909,HOR_NSM__oid1909504,FB.OQ,B,1,220.81,NSM_demoTrader,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:02:03.162951740,HOR_NSM__oid1909572,FB.OQ,S,3,220.85,NSM_trader101,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:02:05.147591752,HOR_NSM__oid1910046,FB.OQ,S,3,220.84,NSM_trader102,3,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:02:06.147591752,HOR_NSM__oid1910046,FB.OQ,S,3,220.84,NSM_trader102,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:02:06.375120211,HOR_NSM__oid1910187,FB.OQ,B,2,220.82,NSM_trader103,2,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:02:06.759689752,HOR_NSM__oid1910329,FB.OQ,S,2,220.84,NSM_trader104,2,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:02:07.375120211,HOR_NSM__oid1910187,FB.OQ,B,2,220.82,NSM_trader103,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:02:07.455285090,HOR_NSM__oid1910431,FB.OQ,B,3,220.81,NSM_trader105,3,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:02:07.759689752,HOR_NSM__oid1910329,FB.OQ,S,2,220.84,NSM_trader104,0,EQUITY_EXCHANGE,,FALSE,
replaced,2015.04.20D15:02:08.455285090,HOR_NSM__oid1910431,FB.OQ,B,8,220.81,NSM_trader105,8,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:02:09.455285090,HOR_NSM__oid1910431,FB.OQ,B,8,220.81,NSM_trader105,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:02:12.019082741,HOR_NSM__oid1910955,FB.OQ,B,1,220.81,NSM_trader106,1,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:02:12.027087813,HOR_NSM__oid1910970,FB.OQ,S,2,220.85,NSM_trader107,2,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:02:13.019082741,HOR_NSM__oid1910955,FB.OQ,B,1,220.81,NSM_trader106,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:02:13.027087813,HOR_NSM__oid1910970,FB.OQ,S,2,220.85,NSM_trader107,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:02:14.859263748,HOR_NSM__oid1911136,FB.OQ,S,3,220.86,NSM_trader108,3,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:02:15.023304580,HOR_NSM__oid1911220,FB.OQ,B,2,220.86,NSM_trader109,2,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:02:15.266681814,HOR_NSM__oid1911312,FB.OQ,B,3,220.91,NSM_trader110,3,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:02:15.283299008,HOR_NSM__oid1911327,FB.OQ,B,2,220.92,NSM_trader111,2,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:02:15.523299036,HOR_NSM__oid1911425,FB.OQ,B,2,220.91,NSM_trader112,2,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:02:15.859263748,HOR_NSM__oid1911136,FB.OQ,S,3,220.86,NSM_trader108,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:02:16.023304580,HOR_NSM__oid1911220,FB.OQ,B,2,220.86,NSM_trader109,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:02:16.266681814,HOR_NSM__oid1911312,FB.OQ,B,3,220.91,NSM_trader110,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:02:16.283299008,HOR_NSM__oid1911327,FB.OQ,B,2,220.92,NSM_trader111,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:02:16.523299036,HOR_NSM__oid1911425,FB.OQ,B,2,220.91,NSM_trader112,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:02:16.870680988,HOR_NSM__oid1911809,FB.OQ,B,2,220.88,NSM_trader113,2,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:02:17.870680988,HOR_NSM__oid1911809,FB.OQ,B,2,220.88,NSM_trader113,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:02:19.283533692,HOR_NSM__oid1912034,FB.OQ,S,1,220.93,NSM_trader114,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:02:20.283533692,HOR_NSM__oid1912034,FB.OQ,S,1,220.93,NSM_trader114,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:02:20.542994619,HOR_NSM__oid1912192,FB.OQ,B,2,220.88,NSM_trader115,2,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:02:21.542994619,HOR_NSM__oid1912192,FB.OQ,B,2,220.88,NSM_trader115,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:02:21.943735715,HOR_NSM__oid1912446,FB.OQ,B,1,220.9,NSM_trader116,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:02:22.943735715,HOR_NSM__oid1912446,FB.OQ,B,1,220.9,NSM_trader116,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:02:23.835275395,HOR_NSM__oid1912780,FB.OQ,S,1,220.94,NSM_trader117,1,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:02:24.490920804,HOR_NSM__oid1912827,FB.OQ,B,2,220.82,NSM_trader118,2,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:02:24.835275395,HOR_NSM__oid1912780,FB.OQ,S,1,220.94,NSM_trader117,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:02:25.267953222,HOR_NSM__oid1912942,FB.OQ,B,2,220.82,NSM_trader119,2,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:02:25.490920804,HOR_NSM__oid1912827,FB.OQ,B,2,220.82,NSM_trader118,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:02:26.267953222,HOR_NSM__oid1912942,FB.OQ,B,2,220.82,NSM_trader119,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:02:26.810987122,HOR_NSM__oid1913062,FB.OQ,S,1,220.88,NSM_trader120,1,EQUITY_EXCHANGE,,FALSE,
replaced,2015.04.20D15:02:27.810987122,HOR_NSM__oid1913062,FB.OQ,S,6,220.88,NSM_trader120,6,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:02:27.982240692,HOR_NSM__oid1913301,FB.OQ,S,2,220.86,NSM_demoTrader,2,EQUITY_EXCHANGE,0D00:00:26.142860783,FALSE,
filled,2015.04.20D15:02:28.810987122,HOR_NSM__oid1913062,FB.OQ,S,6,220.88,NSM_trader120,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:02:28.847120041,HOR_NSM__oid1913450,FB.OQ,B,5,220.8,NSM_trader122,5,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:02:28.982240692,HOR_NSM__oid1913301,FB.OQ,S,2,220.86,NSM_demoTrader,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:02:29.246385428,HOR_NSM__oid1913474,FB.OQ,B,1,220.82,NSM_trader123,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:02:29.847120041,HOR_NSM__oid1913450,FB.OQ,B,5,220.8,NSM_trader122,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:02:30.246385428,HOR_NSM__oid1913474,FB.OQ,B,1,220.82,NSM_trader123,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:02:30.987261755,HOR_NSM__oid1913795,FB.OQ,B,6,220.8,NSM_trader124,6,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:02:31.987261755,HOR_NSM__oid1913795,FB.OQ,B,6,220.8,NSM_trader124,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:02:32.616423781,HOR_NSM__oid1914070,FB.OQ,S,5,220.88,NSM_trader125,5,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:02:32.778688818,HOR_NSM__oid1914097,FB.OQ,S,1,220.88,NSM_trader126,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:02:33.616423781,HOR_NSM__oid1914070,FB.OQ,S,5,220.88,NSM_trader125,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:02:33.778688818,HOR_NSM__oid1914097,FB.OQ,S,1,220.88,NSM_trader126,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:02:35.090844516,HOR_NSM__oid1914273,FB.OQ,B,6,220.8,NSM_trader127,6,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:02:36.090844516,HOR_NSM__oid1914273,FB.OQ,B,6,220.8,NSM_trader127,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:02:36.370926979,HOR_NSM__oid1914377,FB.OQ,B,2,220.81,NSM_trader128,2,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:02:37.370926979,HOR_NSM__oid1914377,FB.OQ,B,2,220.81,NSM_trader128,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:02:39.019124711,HOR_NSM__oid1914815,FB.OQ,B,1,220.86,NSM_trader129,1,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:02:39.119596653,HOR_NSM__oid1914852,FB.OQ,S,1,220.86,NSM_trader130,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:02:40.019124711,HOR_NSM__oid1914815,FB.OQ,B,1,220.86,NSM_trader129,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:02:40.119596653,HOR_NSM__oid1914852,FB.OQ,S,1,220.86,NSM_trader130,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:02:42.027011923,HOR_NSM__oid1915109,FB.OQ,B,1,220.86,NSM_trader131,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:02:43.027011923,HOR_NSM__oid1915109,FB.OQ,B,1,220.86,NSM_trader131,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:02:45.018858488,HOR_NSM__oid1915449,FB.OQ,S,1,220.87,NSM_trader132,1,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:02:45.654110551,HOR_NSM__oid1915499,FB.OQ,B,1,220.88,NSM_trader133,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:02:46.018858488,HOR_NSM__oid1915449,FB.OQ,S,1,220.87,NSM_trader132,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:02:46.654110551,HOR_NSM__oid1915499,FB.OQ,B,1,220.88,NSM_trader133,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:02:47.019344437,HOR_NSM__oid1915728,FB.OQ,B,2,220.88,NSM_trader134,2,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:02:47.226234069,HOR_NSM__oid1915783,FB.OQ,S,6,220.92,NSM_trader135,6,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:02:47.534361541,HOR_NSM__oid1915811,FB.OQ,S,6,220.92,NSM_trader136,6,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:02:48.019344437,HOR_NSM__oid1915728,FB.OQ,B,2,220.88,NSM_trader134,0,EQUITY_EXCHANGE,,FALSE,
replaced,2015.04.20D15:02:48.226234069,HOR_NSM__oid1915783,FB.OQ,S,11,220.92,NSM_trader135,11,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:02:48.378919736,HOR_NSM__oid1915943,FB.OQ,B,1,220.89,NSM_trader137,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:02:48.534361541,HOR_NSM__oid1915811,FB.OQ,S,6,220.92,NSM_trader136,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:02:48.842722319,HOR_NSM__oid1916027,FB.OQ,B,1,220.84,NSM_trader138,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:02:49.226234069,HOR_NSM__oid1915783,FB.OQ,S,11,220.92,NSM_trader135,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:02:49.378919736,HOR_NSM__oid1915943,FB.OQ,B,1,220.89,NSM_trader137,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:02:49.842722319,HOR_NSM__oid1916027,FB.OQ,B,1,220.84,NSM_trader138,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:02:50.886460956,HOR_NSM__oid1916265,FB.OQ,B,3,220.86,NSM_trader139,3,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:02:51.847662294,HOR_NSM__oid1916532,FB.OQ,S,5,220.91,NSM_trader140,5,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:02:51.886460956,HOR_NSM__oid1916265,FB.OQ,B,3,220.86,NSM_trader139,0,EQUITY_EXCHANGE,,FALSE,
partiallyFilled,2015.04.20D15:02:52.847662294,HOR_NSM__oid1916532,FB.OQ,S,5,220.91,NSM_trader140,5,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:02:53.847662294,HOR_NSM__oid1916532,FB.OQ,S,5,220.91,NSM_trader140,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:02:54.118753822,HOR_NSM__oid1916889,FB.OQ,B,3,220.9,NSM_trader141,3,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:02:55.118753822,HOR_NSM__oid1916889,FB.OQ,B,3,220.9,NSM_trader141,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:02:55.226820803,HOR_NSM__oid1916989,FB.OQ,B,1,220.87,NSM_trader142,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:02:56.226820803,HOR_NSM__oid1916989,FB.OQ,B,1,220.87,NSM_trader142,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:02:57.022961339,HOR_NSM__oid1917306,FB.OQ,S,2,220.92,NSM_trader143,2,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:02:58.022961339,HOR_NSM__oid1917306,FB.OQ,S,2,220.92,NSM_trader143,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:02:58.783052834,HOR_NSM__oid1917625,FB.OQ,B,3,220.9,NSM_trader144,3,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:02:59.783052834,HOR_NSM__oid1917625,FB.OQ,B,3,220.9,NSM_trader144,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:03:00.015134190,HOR_NSM__oid1917835,FB.OQ,B,4,220.9,NSM_trader145,4,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:03:00.787314612,HOR_NSM__oid1917986,FB.OQ,B,1,220.88,NSM_trader146,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:03:01.015134190,HOR_NSM__oid1917835,FB.OQ,B,4,220.9,NSM_trader145,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:03:01.665955085,HOR_NSM__oid1918160,FB.OQ,S,6,220.92,NSM_trader147,6,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:03:01.787314612,HOR_NSM__oid1917986,FB.OQ,B,1,220.88,NSM_trader146,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:03:02.665955085,HOR_NSM__oid1918160,FB.OQ,S,6,220.92,NSM_trader147,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:03:02.858372145,HOR_NSM__oid1918373,FB.OQ,S,7,220.92,NSM_trader148,7,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:03:03.154376056,HOR_NSM__oid1918426,FB.OQ,S,4,220.92,NSM_trader149,4,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:03:03.858372145,HOR_NSM__oid1918373,FB.OQ,S,7,220.92,NSM_trader148,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:03:04.154376056,HOR_NSM__oid1918426,FB.OQ,S,4,220.92,NSM_trader149,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:03:04.258462833,HOR_NSM__oid1918544,FB.OQ,B,3,220.86,NSM_trader150,3,EQUITY_EXCHANGE,,FALSE,
replaced,2015.04.20D15:03:05.258462833,HOR_NSM__oid1918544,FB.OQ,B,8,220.86,NSM_trader150,8,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:03:05.962461831,HOR_NSM__oid1919033,FB.OQ,S,2,220.9,NSM_trader151,2,EQUITY_EXCHANGE,,FALSE,
replaced,2015.04.20D15:03:06.258462833,HOR_NSM__oid1918544,FB.OQ,B,13,220.86,NSM_trader150,13,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:03:06.790403712,HOR_NSM__oid1919119,FB.OQ,B,2,220.85,NSM_trader152,2,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:03:06.962461831,HOR_NSM__oid1919033,FB.OQ,S,2,220.9,NSM_trader151,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:03:07.258462833,HOR_NSM__oid1918544,FB.OQ,B,13,220.86,NSM_trader150,0,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:03:07.790403712,HOR_NSM__oid1919119,FB.OQ,B,2,220.85,NSM_trader152,0,EQUITY_EXCHANGE,,FALSE,
new,2015.04.20D15:03:08.616705559,HOR_NSM__oid1919507,FB.OQ,B,1,220.8,NSM_trader153,1,EQUITY_EXCHANGE,,FALSE,
filled,2015.04.20D15:03:09.616705559,HOR_NSM__oid1919507,FB.OQ,B,1,220.8,NSM_trader153,0,EQUITY_EXCHANGE,,FALSE,
